birth_order,birth_sex,mother_age,birth_count,country
5胎,男,35～39歲,20,新北市
5胎,男,40～44歲,13,新北市
5胎,男,45～49歲,0,新北市
5胎,男,50歲以上,0,新北市
5胎,男,未滿15歲,0,新北市
6胎,女,15～19歲,0,新北市
6胎,女,20～24歲,0,新北市
6胎,女,25～29歲,1,新北市
6胎,女,30～34歲,6,新北市
6胎,女,35～39歲,4,新北市
6胎,女,40～44歲,4,新北市
6胎,女,45～49歲,0,新北市
6胎,女,50歲以上,0,新北市
6胎,女,未滿15歲,0,新北市
6胎,男,15～19歲,0,新北市
6胎,男,20～24歲,1,新北市
6胎,男,25～29歲,1,新北市
6胎,男,30～34歲,4,新北市
6胎,男,35～39歲,7,新北市
6胎,男,40～44歲,2,新北市
6胎,男,45～49歲,0,新北市
6胎,男,50歲以上,0,新北市
6胎,男,未滿15歲,0,新北市
7胎,女,15～19歲,0,新北市
7胎,女,20～24歲,0,新北市
7胎,女,25～29歲,0,新北市
7胎,女,30～34歲,2,新北市
7胎,女,35～39歲,3,新北市
7胎,女,40～44歲,0,新北市
7胎,女,45～49歲,0,新北市
7胎,女,50歲以上,0,新北市
7胎,女,未滿15歲,0,新北市
7胎,男,15～19歲,0,新北市
7胎,男,20～24歲,0,新北市
7胎,男,25～29歲,2,新北市
7胎,男,30～34歲,1,新北市
7胎,男,35～39歲,1,新北市
7胎,男,40～44歲,1,新北市
7胎,男,45～49歲,0,新北市
7胎,男,50歲以上,0,新北市
7胎,男,未滿15歲,0,新北市
8胎,女,15～19歲,0,新北市
8胎,女,20～24歲,0,新北市
8胎,女,25～29歲,0,新北市
8胎,女,30～34歲,0,新北市
8胎,女,35～39歲,1,新北市
8胎,女,40～44歲,0,新北市
8胎,女,45～49歲,0,新北市
8胎,女,50歲以上,0,新北市
8胎,女,未滿15歲,0,新北市
8胎,男,15～19歲,0,新北市
8胎,男,20～24歲,0,新北市
8胎,男,25～29歲,0,新北市
8胎,男,30～34歲,0,新北市
8胎,男,35～39歲,0,新北市
8胎,男,40～44歲,0,新北市
8胎,男,45～49歲,0,新北市
8胎,男,50歲以上,0,新北市
8胎,男,未滿15歲,0,新北市
9胎以上,女,15～19歲,0,新北市
9胎以上,女,20～24歲,0,新北市
9胎以上,女,25～29歲,1,新北市
9胎以上,女,30～34歲,0,新北市
9胎以上,女,35～39歲,1,新北市
9胎以上,女,40～44歲,0,新北市
9胎以上,女,45～49歲,0,新北市
9胎以上,女,50歲以上,0,新北市
9胎以上,女,未滿15歲,0,新北市
9胎以上,男,15～19歲,0,新北市
9胎以上,男,20～24歲,0,新北市
9胎以上,男,25～29歲,0,新北市
9胎以上,男,30～34歲,2,新北市
9胎以上,男,35～39歲,0,新北市
9胎以上,男,40～44歲,0,新北市
9胎以上,男,45～49歲,0,新北市
9胎以上,男,50歲以上,0,新北市
9胎以上,男,未滿15歲,0,新北市
1胎,女,15～19歲,29,新竹縣
1胎,女,20～24歲,130,新竹縣
1胎,女,25～29歲,315,新竹縣
1胎,女,30～34歲,343,新竹縣
1胎,女,35～39歲,181,新竹縣
1胎,女,40～44歲,34,新竹縣
1胎,女,45～49歲,1,新竹縣
1胎,女,50歲以上,1,新竹縣
1胎,女,未滿15歲,0,新竹縣
1胎,男,15～19歲,40,新竹縣
1胎,男,20～24歲,145,新竹縣
1胎,男,25～29歲,314,新竹縣
1胎,男,30～34歲,384,新竹縣
1胎,男,35～39歲,202,新竹縣
1胎,男,40～44歲,31,新竹縣
1胎,男,45～49歲,2,新竹縣
1胎,男,50歲以上,0,新竹縣
1胎,男,未滿15歲,0,新竹縣
2胎,女,15～19歲,11,新竹縣
2胎,女,20～24歲,52,新竹縣
2胎,女,25～29歲,138,新竹縣
2胎,女,30～34歲,299,新竹縣
2胎,女,35～39歲,246,新竹縣
2胎,女,40～44歲,64,新竹縣
2胎,女,45～49歲,0,新竹縣
2胎,女,50歲以上,0,新竹縣
2胎,女,未滿15歲,0,新竹縣
2胎,男,15～19歲,4,新竹縣
2胎,男,20～24歲,60,新竹縣
2胎,男,25～29歲,161,新竹縣
2胎,男,30～34歲,350,新竹縣
2胎,男,35～39歲,293,新竹縣
2胎,男,40～44歲,47,新竹縣
2胎,男,45～49歲,2,新竹縣
2胎,男,50歲以上,0,新竹縣
2胎,男,未滿15歲,0,新竹縣
3胎,女,15～19歲,1,新竹縣
3胎,女,20～24歲,11,新竹縣
3胎,女,25～29歲,37,新竹縣
3胎,女,30～34歲,60,新竹縣
3胎,女,35～39歲,73,新竹縣
3胎,女,40～44歲,22,新竹縣
3胎,女,45～49歲,2,新竹縣
3胎,女,50歲以上,0,新竹縣
3胎,女,未滿15歲,0,新竹縣
3胎,男,15～19歲,0,新竹縣
3胎,男,20～24歲,13,新竹縣
3胎,男,25～29歲,28,新竹縣
3胎,男,30～34歲,62,新竹縣
3胎,男,35～39歲,81,新竹縣
3胎,男,40～44歲,23,新竹縣
3胎,男,45～49歲,1,新竹縣
3胎,男,50歲以上,0,新竹縣
3胎,男,未滿15歲,0,新竹縣
4胎,女,15～19歲,0,新竹縣
4胎,女,20～24歲,2,新竹縣
4胎,女,25～29歲,10,新竹縣
4胎,女,30～34歲,15,新竹縣
4胎,女,35～39歲,12,新竹縣
4胎,女,40～44歲,7,新竹縣
4胎,女,45～49歲,0,新竹縣
4胎,女,50歲以上,0,新竹縣
4胎,女,未滿15歲,0,新竹縣
4胎,男,15～19歲,0,新竹縣
4胎,男,20～24歲,4,新竹縣
4胎,男,25～29歲,9,新竹縣
4胎,男,30～34歲,17,新竹縣
4胎,男,35～39歲,18,新竹縣
4胎,男,40～44歲,7,新竹縣
4胎,男,45～49歲,0,新竹縣
4胎,男,50歲以上,0,新竹縣
4胎,男,未滿15歲,0,新竹縣
5胎,女,15～19歲,0,新竹縣
5胎,女,20～24歲,2,新竹縣
5胎,女,25～29歲,6,新竹縣
5胎,女,30～34歲,4,新竹縣
5胎,女,35～39歲,3,新竹縣
5胎,女,40～44歲,2,新竹縣
5胎,女,45～49歲,0,新竹縣
5胎,女,50歲以上,0,新竹縣
5胎,女,未滿15歲,0,新竹縣
5胎,男,15～19歲,0,新竹縣
5胎,男,20～24歲,2,新竹縣
5胎,男,25～29歲,6,新竹縣
5胎,男,30～34歲,3,新竹縣
5胎,男,35～39歲,3,新竹縣
5胎,男,40～44歲,2,新竹縣
5胎,男,45～49歲,1,新竹縣
5胎,男,50歲以上,0,新竹縣
5胎,男,未滿15歲,0,新竹縣
6胎,女,15～19歲,0,新竹縣
6胎,女,20～24歲,0,新竹縣
6胎,女,25～29歲,0,新竹縣
6胎,女,30～34歲,0,新竹縣
6胎,女,35～39歲,3,新竹縣
6胎,女,40～44歲,2,新竹縣
6胎,女,45～49歲,0,新竹縣
6胎,女,50歲以上,0,新竹縣
6胎,女,未滿15歲,0,新竹縣
6胎,男,15～19歲,0,新竹縣
6胎,男,20～24歲,0,新竹縣
6胎,男,25～29歲,2,新竹縣
6胎,男,30～34歲,2,新竹縣
6胎,男,35～39歲,3,新竹縣
6胎,男,40～44歲,2,新竹縣
6胎,男,45～49歲,0,新竹縣
6胎,男,50歲以上,0,新竹縣
6胎,男,未滿15歲,0,新竹縣
7胎,女,15～19歲,0,新竹縣
7胎,女,20～24歲,1,新竹縣
7胎,女,25～29歲,1,新竹縣
7胎,女,30～34歲,1,新竹縣
7胎,女,35～39歲,0,新竹縣
7胎,女,40～44歲,2,新竹縣
7胎,女,45～49歲,0,新竹縣
7胎,女,50歲以上,0,新竹縣
7胎,女,未滿15歲,0,新竹縣
7胎,男,15～19歲,0,新竹縣
7胎,男,20～24歲,1,新竹縣
7胎,男,25～29歲,0,新竹縣
7胎,男,30～34歲,0,新竹縣
7胎,男,35～39歲,0,新竹縣
7胎,男,40～44歲,1,新竹縣
7胎,男,45～49歲,0,新竹縣
7胎,男,50歲以上,0,新竹縣
7胎,男,未滿15歲,0,新竹縣
8胎,女,15～19歲,0,新竹縣
8胎,女,20～24歲,0,新竹縣
8胎,女,25～29歲,1,新竹縣
8胎,女,30～34歲,1,新竹縣
8胎,女,35～39歲,0,新竹縣
8胎,女,40～44歲,0,新竹縣
8胎,女,45～49歲,0,新竹縣
8胎,女,50歲以上,0,新竹縣
8胎,女,未滿15歲,0,新竹縣
8胎,男,15～19歲,0,新竹縣
8胎,男,20～24歲,0,新竹縣
8胎,男,25～29歲,0,新竹縣
8胎,男,30～34歲,0,新竹縣
8胎,男,35～39歲,1,新竹縣
8胎,男,40～44歲,0,新竹縣
8胎,男,45～49歲,0,新竹縣
8胎,男,50歲以上,0,新竹縣
8胎,男,未滿15歲,0,新竹縣
9胎以上,女,15～19歲,0,新竹縣
9胎以上,女,20～24歲,0,新竹縣
9胎以上,女,25～29歲,0,新竹縣
9胎以上,女,30～34歲,0,新竹縣
9胎以上,女,35～39歲,0,新竹縣
9胎以上,女,40～44歲,0,新竹縣
9胎以上,女,45～49歲,0,新竹縣
9胎以上,女,50歲以上,0,新竹縣
9胎以上,女,未滿15歲,0,新竹縣
9胎以上,男,15～19歲,0,新竹縣
9胎以上,男,20～24歲,0,新竹縣
9胎以上,男,25～29歲,0,新竹縣
9胎以上,男,30～34歲,0,新竹縣
9胎以上,男,35～39歲,0,新竹縣
9胎以上,男,40～44歲,0,新竹縣
9胎以上,男,45～49歲,0,新竹縣
9胎以上,男,50歲以上,0,新竹縣
9胎以上,男,未滿15歲,0,新竹縣
1胎,女,15～19歲,30,苗栗縣
1胎,女,20～24歲,113,苗栗縣
1胎,女,25～29歲,231,苗栗縣
1胎,女,30～34歲,191,苗栗縣
1胎,女,35～39歲,95,苗栗縣
1胎,女,40～44歲,20,苗栗縣
1胎,女,45～49歲,1,苗栗縣
1胎,女,50歲以上,0,苗栗縣
1胎,女,未滿15歲,0,苗栗縣
1胎,男,15～19歲,30,苗栗縣
1胎,男,20～24歲,126,苗栗縣
1胎,男,25～29歲,265,苗栗縣
1胎,男,30～34歲,237,苗栗縣
1胎,男,35～39歲,110,苗栗縣
1胎,男,40～44歲,13,苗栗縣
1胎,男,45～49歲,3,苗栗縣
1胎,男,50歲以上,0,苗栗縣
1胎,男,未滿15歲,0,苗栗縣
2胎,女,15～19歲,6,苗栗縣
2胎,女,20～24歲,56,苗栗縣
2胎,女,25～29歲,142,苗栗縣
2胎,女,30～34歲,187,苗栗縣
2胎,女,35～39歲,141,苗栗縣
2胎,女,40～44歲,20,苗栗縣
2胎,女,45～49歲,1,苗栗縣
2胎,女,50歲以上,0,苗栗縣
2胎,女,未滿15歲,0,苗栗縣
2胎,男,15～19歲,3,苗栗縣
2胎,男,20～24歲,50,苗栗縣
2胎,男,25～29歲,141,苗栗縣
2胎,男,30～34歲,252,苗栗縣
2胎,男,35～39歲,141,苗栗縣
2胎,男,40～44歲,21,苗栗縣
2胎,男,45～49歲,0,苗栗縣
2胎,男,50歲以上,0,苗栗縣
2胎,男,未滿15歲,0,苗栗縣
3胎,女,15～19歲,0,苗栗縣
3胎,女,20～24歲,14,苗栗縣
3胎,女,25～29歲,27,苗栗縣
3胎,女,30～34歲,49,苗栗縣
3胎,女,35～39歲,62,苗栗縣
3胎,女,40～44歲,11,苗栗縣
3胎,女,45～49歲,0,苗栗縣
3胎,女,50歲以上,0,苗栗縣
3胎,女,未滿15歲,0,苗栗縣
3胎,男,15～19歲,1,苗栗縣
3胎,男,20～24歲,10,苗栗縣
3胎,男,25～29歲,29,苗栗縣
3胎,男,30～34歲,64,苗栗縣
3胎,男,35～39歲,69,苗栗縣
3胎,男,40～44歲,23,苗栗縣
3胎,男,45～49歲,2,苗栗縣
3胎,男,50歲以上,0,苗栗縣
3胎,男,未滿15歲,0,苗栗縣
4胎,女,15～19歲,0,苗栗縣
4胎,女,20～24歲,2,苗栗縣
4胎,女,25～29歲,10,苗栗縣
4胎,女,30～34歲,11,苗栗縣
4胎,女,35～39歲,8,苗栗縣
4胎,女,40～44歲,6,苗栗縣
4胎,女,45～49歲,0,苗栗縣
4胎,女,50歲以上,0,苗栗縣
4胎,女,未滿15歲,0,苗栗縣
4胎,男,15～19歲,0,苗栗縣
4胎,男,20～24歲,0,苗栗縣
4胎,男,25～29歲,7,苗栗縣
4胎,男,30～34歲,10,苗栗縣
4胎,男,35～39歲,11,苗栗縣
4胎,男,40～44歲,1,苗栗縣
4胎,男,45～49歲,0,苗栗縣
4胎,男,50歲以上,0,苗栗縣
4胎,男,未滿15歲,0,苗栗縣
5胎,女,15～19歲,0,苗栗縣
5胎,女,20～24歲,0,苗栗縣
5胎,女,25～29歲,1,苗栗縣
5胎,女,30～34歲,2,苗栗縣
5胎,女,35～39歲,7,苗栗縣
5胎,女,40～44歲,2,苗栗縣
5胎,女,45～49歲,0,苗栗縣
5胎,女,50歲以上,0,苗栗縣
5胎,女,未滿15歲,0,苗栗縣
5胎,男,15～19歲,0,苗栗縣
5胎,男,20～24歲,0,苗栗縣
5胎,男,25～29歲,0,苗栗縣
5胎,男,30～34歲,2,苗栗縣
5胎,男,35～39歲,1,苗栗縣
5胎,男,40～44歲,0,苗栗縣
5胎,男,45～49歲,0,苗栗縣
5胎,男,50歲以上,0,苗栗縣
5胎,男,未滿15歲,0,苗栗縣
6胎,女,15～19歲,0,苗栗縣
6胎,女,20～24歲,0,苗栗縣
6胎,女,25～29歲,0,苗栗縣
6胎,女,30～34歲,0,苗栗縣
6胎,女,35～39歲,1,苗栗縣
6胎,女,40～44歲,1,苗栗縣
6胎,女,45～49歲,0,苗栗縣
6胎,女,50歲以上,0,苗栗縣
6胎,女,未滿15歲,0,苗栗縣
6胎,男,15～19歲,0,苗栗縣
6胎,男,20～24歲,0,苗栗縣
6胎,男,25～29歲,0,苗栗縣
6胎,男,30～34歲,2,苗栗縣
6胎,男,35～39歲,2,苗栗縣
6胎,男,40～44歲,1,苗栗縣
6胎,男,45～49歲,0,苗栗縣
6胎,男,50歲以上,0,苗栗縣
6胎,男,未滿15歲,0,苗栗縣
7胎,女,15～19歲,0,苗栗縣
7胎,女,20～24歲,0,苗栗縣
7胎,女,25～29歲,1,苗栗縣
7胎,女,30～34歲,0,苗栗縣
7胎,女,35～39歲,0,苗栗縣
7胎,女,40～44歲,0,苗栗縣
7胎,女,45～49歲,0,苗栗縣
7胎,女,50歲以上,0,苗栗縣
7胎,女,未滿15歲,0,苗栗縣
7胎,男,15～19歲,0,苗栗縣
7胎,男,20～24歲,0,苗栗縣
7胎,男,25～29歲,0,苗栗縣
7胎,男,30～34歲,0,苗栗縣
7胎,男,35～39歲,0,苗栗縣
7胎,男,40～44歲,0,苗栗縣
7胎,男,45～49歲,0,苗栗縣
7胎,男,50歲以上,0,苗栗縣
7胎,男,未滿15歲,0,苗栗縣
8胎,女,15～19歲,0,苗栗縣
8胎,女,20～24歲,0,苗栗縣
8胎,女,25～29歲,1,苗栗縣
8胎,女,30～34歲,0,苗栗縣
8胎,女,35～39歲,0,苗栗縣
8胎,女,40～44歲,0,苗栗縣
8胎,女,45～49歲,0,苗栗縣
8胎,女,50歲以上,0,苗栗縣
8胎,女,未滿15歲,0,苗栗縣
8胎,男,15～19歲,0,苗栗縣
8胎,男,20～24歲,0,苗栗縣
8胎,男,25～29歲,0,苗栗縣
8胎,男,30～34歲,0,苗栗縣
8胎,男,35～39歲,0,苗栗縣
8胎,男,40～44歲,0,苗栗縣
8胎,男,45～49歲,0,苗栗縣
8胎,男,50歲以上,0,苗栗縣
8胎,男,未滿15歲,0,苗栗縣
9胎以上,女,15～19歲,0,苗栗縣
9胎以上,女,20～24歲,0,苗栗縣
9胎以上,女,25～29歲,0,苗栗縣
9胎以上,女,30～34歲,0,苗栗縣
9胎以上,女,35～39歲,0,苗栗縣
9胎以上,女,40～44歲,0,苗栗縣
9胎以上,女,45～49歲,0,苗栗縣
9胎以上,女,50歲以上,0,苗栗縣
9胎以上,女,未滿15歲,0,苗栗縣
9胎以上,男,15～19歲,0,苗栗縣
9胎以上,男,20～24歲,0,苗栗縣
9胎以上,男,25～29歲,0,苗栗縣
9胎以上,男,30～34歲,0,苗栗縣
9胎以上,男,35～39歲,0,苗栗縣
9胎以上,男,40～44歲,0,苗栗縣
9胎以上,男,45～49歲,0,苗栗縣
9胎以上,男,50歲以上,0,苗栗縣
9胎以上,男,未滿15歲,0,苗栗縣
1胎,女,15～19歲,116,臺中市
1胎,女,20～24歲,592,臺中市
1胎,女,25～29歲,1566,臺中市
1胎,女,30～34歲,1873,臺中市
1胎,女,35～39歲,894,臺中市
1胎,女,40～44歲,161,臺中市
1胎,女,45～49歲,14,臺中市
1胎,女,50歲以上,3,臺中市
1胎,女,未滿15歲,2,臺中市
1胎,男,15～19歲,114,臺中市
1胎,男,20～24歲,645,臺中市
1胎,男,25～29歲,1748,臺中市
1胎,男,30～34歲,2052,臺中市
1胎,男,35～39歲,985,臺中市
1胎,男,40～44歲,159,臺中市
1胎,男,45～49歲,10,臺中市
1胎,男,50歲以上,1,臺中市
1胎,男,未滿15歲,2,臺中市
2胎,女,15～19歲,29,臺中市
2胎,女,20～24歲,196,臺中市
2胎,女,25～29歲,797,臺中市
2胎,女,30～34歲,1556,臺中市
2胎,女,35～39歲,1053,臺中市
2胎,女,40～44歲,207,臺中市
2胎,女,45～49歲,6,臺中市
2胎,女,50歲以上,0,臺中市
2胎,女,未滿15歲,0,臺中市
2胎,男,15～19歲,14,臺中市
2胎,男,20～24歲,253,臺中市
2胎,男,25～29歲,810,臺中市
2胎,男,30～34歲,1656,臺中市
2胎,男,35～39歲,1215,臺中市
2胎,男,40～44歲,216,臺中市
2胎,男,45～49歲,5,臺中市
2胎,男,50歲以上,1,臺中市
2胎,男,未滿15歲,0,臺中市
3胎,女,15～19歲,1,臺中市
3胎,女,20～24歲,41,臺中市
3胎,女,25～29歲,152,臺中市
3胎,女,30～34歲,340,臺中市
3胎,女,35～39歲,402,臺中市
3胎,女,40～44歲,83,臺中市
3胎,女,45～49歲,2,臺中市
3胎,女,50歲以上,0,臺中市
3胎,女,未滿15歲,0,臺中市
3胎,男,15～19歲,0,臺中市
3胎,男,20～24歲,45,臺中市
3胎,男,25～29歲,162,臺中市
3胎,男,30～34歲,349,臺中市
3胎,男,35～39歲,405,臺中市
3胎,男,40～44歲,102,臺中市
3胎,男,45～49歲,4,臺中市
3胎,男,50歲以上,0,臺中市
3胎,男,未滿15歲,0,臺中市
4胎,女,15～19歲,0,臺中市
4胎,女,20～24歲,6,臺中市
4胎,女,25～29歲,25,臺中市
4胎,女,30～34歲,60,臺中市
4胎,女,35～39歲,89,臺中市
4胎,女,40～44歲,27,臺中市
4胎,女,45～49歲,0,臺中市
4胎,女,50歲以上,0,臺中市
4胎,女,未滿15歲,0,臺中市
4胎,男,15～19歲,0,臺中市
4胎,男,20～24歲,6,臺中市
4胎,男,25～29歲,21,臺中市
4胎,男,30～34歲,68,臺中市
4胎,男,35～39歲,89,臺中市
4胎,男,40～44歲,45,臺中市
4胎,男,45～49歲,4,臺中市
4胎,男,50歲以上,1,臺中市
4胎,男,未滿15歲,0,臺中市
5胎,女,15～19歲,0,臺中市
5胎,女,20～24歲,2,臺中市
5胎,女,25～29歲,3,臺中市
5胎,女,30～34歲,7,臺中市
5胎,女,35～39歲,16,臺中市
5胎,女,40～44歲,7,臺中市
5胎,女,45～49歲,0,臺中市
5胎,女,50歲以上,0,臺中市
5胎,女,未滿15歲,0,臺中市
5胎,男,15～19歲,0,臺中市
5胎,男,20～24歲,1,臺中市
5胎,男,25～29歲,6,臺中市
5胎,男,30～34歲,15,臺中市
5胎,男,35～39歲,25,臺中市
5胎,男,40～44歲,3,臺中市
5胎,男,45～49歲,0,臺中市
5胎,男,50歲以上,0,臺中市
5胎,男,未滿15歲,0,臺中市
6胎,女,15～19歲,0,臺中市
6胎,女,20～24歲,0,臺中市
6胎,女,25～29歲,0,臺中市
6胎,女,30～34歲,3,臺中市
6胎,女,35～39歲,2,臺中市
6胎,女,40～44歲,3,臺中市
6胎,女,45～49歲,0,臺中市
6胎,女,50歲以上,0,臺中市
6胎,女,未滿15歲,0,臺中市
6胎,男,15～19歲,0,臺中市
6胎,男,20～24歲,0,臺中市
6胎,男,25～29歲,0,臺中市
6胎,男,30～34歲,7,臺中市
6胎,男,35～39歲,3,臺中市
6胎,男,40～44歲,2,臺中市
6胎,男,45～49歲,0,臺中市
6胎,男,50歲以上,0,臺中市
6胎,男,未滿15歲,0,臺中市
7胎,女,15～19歲,0,臺中市
7胎,女,20～24歲,0,臺中市
7胎,女,25～29歲,0,臺中市
7胎,女,30～34歲,0,臺中市
7胎,女,35～39歲,2,臺中市
7胎,女,40～44歲,0,臺中市
7胎,女,45～49歲,0,臺中市
7胎,女,50歲以上,0,臺中市
7胎,女,未滿15歲,0,臺中市
7胎,男,15～19歲,0,臺中市
7胎,男,20～24歲,0,臺中市
7胎,男,25～29歲,0,臺中市
7胎,男,30～34歲,4,臺中市
7胎,男,35～39歲,5,臺中市
7胎,男,40～44歲,0,臺中市
7胎,男,45～49歲,0,臺中市
7胎,男,50歲以上,0,臺中市
7胎,男,未滿15歲,0,臺中市
8胎,女,15～19歲,0,臺中市
8胎,女,20～24歲,0,臺中市
8胎,女,25～29歲,0,臺中市
8胎,女,30～34歲,0,臺中市
8胎,女,35～39歲,0,臺中市
8胎,女,40～44歲,0,臺中市
8胎,女,45～49歲,0,臺中市
8胎,女,50歲以上,0,臺中市
8胎,女,未滿15歲,0,臺中市
8胎,男,15～19歲,0,臺中市
8胎,男,20～24歲,0,臺中市
8胎,男,25～29歲,0,臺中市
8胎,男,30～34歲,0,臺中市
8胎,男,35～39歲,3,臺中市
8胎,男,40～44歲,0,臺中市
8胎,男,45～49歲,0,臺中市
8胎,男,50歲以上,0,臺中市
8胎,男,未滿15歲,0,臺中市
9胎以上,女,15～19歲,0,臺中市
9胎以上,女,20～24歲,0,臺中市
9胎以上,女,25～29歲,0,臺中市
9胎以上,女,30～34歲,0,臺中市
9胎以上,女,35～39歲,0,臺中市
9胎以上,女,40～44歲,2,臺中市
9胎以上,女,45～49歲,0,臺中市
9胎以上,女,50歲以上,0,臺中市
9胎以上,女,未滿15歲,0,臺中市
9胎以上,男,15～19歲,0,臺中市
9胎以上,男,20～24歲,0,臺中市
9胎以上,男,25～29歲,0,臺中市
9胎以上,男,30～34歲,0,臺中市
9胎以上,男,35～39歲,0,臺中市
9胎以上,男,40～44歲,1,臺中市
9胎以上,男,45～49歲,0,臺中市
9胎以上,男,50歲以上,0,臺中市
9胎以上,男,未滿15歲,0,臺中市
1胎,女,15～19歲,73,彰化縣
1胎,女,20～24歲,369,彰化縣
1胎,女,25～29歲,1014,彰化縣
1胎,女,30～34歲,1085,彰化縣
1胎,女,35～39歲,458,彰化縣
1胎,女,40～44歲,59,彰化縣
1胎,女,45～49歲,4,彰化縣
1胎,女,50歲以上,0,彰化縣
1胎,女,未滿15歲,0,彰化縣
1胎,男,15～19歲,86,彰化縣
1胎,男,20～24歲,430,彰化縣
1胎,男,25～29歲,1108,彰化縣
1胎,男,30～34歲,1161,彰化縣
1胎,男,35～39歲,494,彰化縣
1胎,男,40～44歲,72,彰化縣
1胎,男,45～49歲,1,彰化縣
1胎,男,50歲以上,0,彰化縣
1胎,男,未滿15歲,1,彰化縣
2胎,女,15～19歲,14,彰化縣
2胎,女,20～24歲,173,彰化縣
2胎,女,25～29歲,513,彰化縣
2胎,女,30～34歲,832,彰化縣
2胎,女,35～39歲,545,彰化縣
2胎,女,40～44歲,89,彰化縣
2胎,女,45～49歲,2,彰化縣
2胎,女,50歲以上,0,彰化縣
2胎,女,未滿15歲,0,彰化縣
2胎,男,15～19歲,17,彰化縣
2胎,男,20～24歲,174,彰化縣
2胎,男,25～29歲,551,彰化縣
2胎,男,30～34歲,954,彰化縣
2胎,男,35～39歲,572,彰化縣
2胎,男,40～44歲,79,彰化縣
2胎,男,45～49歲,2,彰化縣
2胎,男,50歲以上,0,彰化縣
2胎,男,未滿15歲,0,彰化縣
3胎,女,15～19歲,1,彰化縣
3胎,女,20～24歲,29,彰化縣
3胎,女,25～29歲,95,彰化縣
3胎,女,30～34歲,214,彰化縣
3胎,女,35～39歲,189,彰化縣
3胎,女,40～44歲,43,彰化縣
3胎,女,45～49歲,1,彰化縣
3胎,女,50歲以上,0,彰化縣
3胎,女,未滿15歲,0,彰化縣
3胎,男,15～19歲,0,彰化縣
3胎,男,20～24歲,37,彰化縣
3胎,男,25～29歲,101,彰化縣
3胎,男,30～34歲,221,彰化縣
3胎,男,35～39歲,189,彰化縣
3胎,男,40～44歲,39,彰化縣
3胎,男,45～49歲,0,彰化縣
3胎,男,50歲以上,0,彰化縣
3胎,男,未滿15歲,0,彰化縣
4胎,女,15～19歲,0,彰化縣
4胎,女,20～24歲,1,彰化縣
4胎,女,25～29歲,16,彰化縣
4胎,女,30～34歲,30,彰化縣
4胎,女,35～39歲,51,彰化縣
4胎,女,40～44歲,9,彰化縣
4胎,女,45～49歲,0,彰化縣
4胎,女,50歲以上,0,彰化縣
4胎,女,未滿15歲,0,彰化縣
4胎,男,15～19歲,0,彰化縣
4胎,男,20～24歲,4,彰化縣
4胎,男,25～29歲,16,彰化縣
4胎,男,30～34歲,51,彰化縣
4胎,男,35～39歲,56,彰化縣
4胎,男,40～44歲,16,彰化縣
4胎,男,45～49歲,0,彰化縣
4胎,男,50歲以上,0,彰化縣
4胎,男,未滿15歲,0,彰化縣
5胎,女,15～19歲,0,彰化縣
5胎,女,20～24歲,1,彰化縣
5胎,女,25～29歲,4,彰化縣
5胎,女,30～34歲,6,彰化縣
5胎,女,35～39歲,8,彰化縣
5胎,女,40～44歲,1,彰化縣
5胎,女,45～49歲,0,彰化縣
5胎,女,50歲以上,0,彰化縣
5胎,女,未滿15歲,0,彰化縣
5胎,男,15～19歲,0,彰化縣
5胎,男,20～24歲,0,彰化縣
5胎,男,25～29歲,4,彰化縣
5胎,男,30～34歲,8,彰化縣
5胎,男,35～39歲,12,彰化縣
5胎,男,40～44歲,3,彰化縣
5胎,男,45～49歲,0,彰化縣
5胎,男,50歲以上,0,彰化縣
5胎,男,未滿15歲,0,彰化縣
6胎,女,15～19歲,0,彰化縣
6胎,女,20～24歲,0,彰化縣
6胎,女,25～29歲,0,彰化縣
6胎,女,30～34歲,2,彰化縣
6胎,女,35～39歲,2,彰化縣
6胎,女,40～44歲,1,彰化縣
6胎,女,45～49歲,0,彰化縣
6胎,女,50歲以上,0,彰化縣
6胎,女,未滿15歲,0,彰化縣
6胎,男,15～19歲,0,彰化縣
6胎,男,20～24歲,0,彰化縣
6胎,男,25～29歲,3,彰化縣
6胎,男,30～34歲,1,彰化縣
6胎,男,35～39歲,3,彰化縣
6胎,男,40～44歲,0,彰化縣
6胎,男,45～49歲,0,彰化縣
6胎,男,50歲以上,0,彰化縣
6胎,男,未滿15歲,0,彰化縣
7胎,女,15～19歲,0,彰化縣
7胎,女,20～24歲,0,彰化縣
7胎,女,25～29歲,0,彰化縣
7胎,女,30～34歲,1,彰化縣
7胎,女,35～39歲,1,彰化縣
7胎,女,40～44歲,0,彰化縣
7胎,女,45～49歲,0,彰化縣
7胎,女,50歲以上,0,彰化縣
7胎,女,未滿15歲,0,彰化縣
7胎,男,15～19歲,0,彰化縣
7胎,男,20～24歲,0,彰化縣
7胎,男,25～29歲,0,彰化縣
7胎,男,30～34歲,0,彰化縣
7胎,男,35～39歲,1,彰化縣
7胎,男,40～44歲,0,彰化縣
7胎,男,45～49歲,0,彰化縣
7胎,男,50歲以上,0,彰化縣
7胎,男,未滿15歲,0,彰化縣
8胎,女,15～19歲,0,彰化縣
8胎,女,20～24歲,0,彰化縣
8胎,女,25～29歲,0,彰化縣
8胎,女,30～34歲,0,彰化縣
8胎,女,35～39歲,1,彰化縣
